"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0039000",478.580720665464,-0.626936977534948,0.120401437967935,-5.20705556441868,1.91860655998869e-07,7.13826769442366e-06
"FBgn0004108",661.403090506259,0.843627230531298,0.162098108825744,5.20442364591806,1.94599613483948e-07,7.20726204848731e-06
"FBgn0250904",30.3150818418108,1.88453553760951,0.362789331129744,5.19457265113329,2.05190632902522e-07,7.56512794972736e-06
"FBgn0037468",3151.35967229742,0.899339321783582,0.173190052373949,5.1927885548631,2.07167425326058e-07,7.60360442142668e-06
"FBgn0260933",748.976810054782,0.616166169499015,0.118985186681805,5.17851160032878,2.23663168981592e-07,8.17223094556955e-06
"FBgn0051523",4600.45059662462,-0.81906730099786,0.158267604989694,-5.175205002004,2.27660872149442e-07,8.28116422443597e-06
"FBgn0043841",14738.2962113818,-0.638630701841438,0.123426957617561,-5.17415898575607,2.28939825962931e-07,8.29067423087094e-06
"FBgn0013272",14042.0864586482,-0.48845132711621,0.0945041863982109,-5.1685681421353,2.35894280321915e-07,8.50471945160604e-06
"FBgn0032775",3134.41448594081,-0.759335309381619,0.147168152162225,-5.1596442452073,2.47419535281008e-07,8.88094437651831e-06
"FBgn0001332",1156.27094084579,-0.510889308234645,0.0992044621482283,-5.14986218534495,2.60677929575826e-07,9.31580600957821e-06
"FBgn0039714",2313.13073569438,-0.611617975993927,0.119149511356843,-5.13319751821876,2.84860681105577e-07,1.01355669416954e-05
"FBgn0000043",31203.4562491512,0.621981742177464,0.121194435013523,5.13209820325549,2.86529924848772e-07,1.01506340333383e-05
"FBgn0051337",892.683688007044,-0.903270395839861,0.176208669568149,-5.12614049044006,2.95741958621097e-07,1.03925750372178e-05
"FBgn0039485",58.660816377437,1.32834088618385,0.25913622007821,5.12603327231887,2.95910334883963e-07,1.03925750372178e-05
"FBgn0032820",332.950417300599,0.619434496674976,0.120998262912055,5.11936685508617,3.06563111183541e-07,1.07204988408734e-05
"FBgn0011710",2575.8867781035,0.402327229081589,0.0786872494887965,5.11299138927041,3.17096758018735e-07,1.10414717279344e-05
"FBgn0027596",754.650422431143,-0.83374013854757,0.163259111077658,-5.10685212631704,3.27569890328329e-07,1.1357614750618e-05
"FBgn0036663",7690.07072855685,-0.661188885947081,0.129522767761179,-5.10480819222623,3.31130205912256e-07,1.14324106685299e-05
"FBgn0033495",66.5570432012083,-2.02433924588122,0.397069055412514,-5.09820450193012,3.42890274803619e-07,1.17884808400839e-05
"FBgn0005660",146.185765981394,1.05149460716569,0.20638918439837,5.09471758527866,3.49261502216678e-07,1.19249845625123e-05
"FBgn0085402",5326.00834226581,-0.581331442240811,0.114111133600897,-5.09443227752005,3.49787838787486e-07,1.19249845625123e-05
"FBgn0038237",20.8069749484203,-2.8725258184316,0.565125321334132,-5.08298904683694,3.71541134610361e-07,1.26138215200218e-05
"FBgn0000146",1578.53934176236,0.492699934941293,0.0971898758373388,5.06945739663148,3.98951423898935e-07,1.34882000080022e-05
"FBgn0000416",38646.2450272426,-0.368374691252514,0.072725404338803,-5.06528213354966,4.07795928636578e-07,1.37302530021935e-05
"FBgn0003525",1372.93303022867,-0.68701651891121,0.135950037957651,-5.05344852588582,4.33903295752133e-07,1.45491524847258e-05
"FBgn0086906",1129.97498630039,0.768379342722975,0.152180854539972,5.04911964810364,4.43850695835212e-07,1.482170274453e-05
"FBgn0013811",352.738467781326,-0.86865163493737,0.172231851677888,-5.04350168958262,4.57088729709203e-07,1.52014651823289e-05
"FBgn0034354",373.246988535227,0.956468846388586,0.190454630741335,5.0220298801115,5.1128226731588e-07,1.69346663174382e-05
"FBgn0035937",903.978497807712,0.543046071944535,0.10842989662873,5.00826883386188,5.49217871234894e-07,1.81175190883478e-05
"FBgn0040752",4862.82297505769,-0.820755333931764,0.164613424687904,-4.98595625167183,6.16560958347807e-07,2.02570108412013e-05
"FBgn0030326",140.731186271656,-1.23712331335667,0.24823064571473,-4.98376544038157,6.23586673949303e-07,2.04055591138109e-05
"FBgn0250867",436.645034220302,0.84683319356577,0.170178603880072,4.97614373521685,6.48634901835258e-07,2.10816575132389e-05
"FBgn0033079",379.419604632158,-0.653441690198293,0.131321078288883,-4.97590865619333,6.49422684808905e-07,2.10816575132389e-05
"FBgn0024491",520.638963254553,0.622887715924187,0.125367808003151,4.96848214741483,6.74790113854225e-07,2.18182136812866e-05
"FBgn0037844",248.965611681415,0.704003138444074,0.142175517771807,4.95164814222098,7.35875686528485e-07,2.36992691455893e-05
"FBgn0039101",294.604490854528,-0.977578380445329,0.197560417607286,-4.9482502228183,7.48836045134074e-07,2.40217169124112e-05
"FBgn0037850",340.28998439065,0.642674969418921,0.130190253477967,4.93642920456932,7.95659012163403e-07,2.54236456121859e-05
"FBgn0038720",256.2266898984,0.683648180578729,0.138578703318222,4.93328458276054,8.08582109197495e-07,2.57356524443015e-05
"FBgn0033188",1363.82008433971,-0.534115870269375,0.108916094176633,-4.90392052990058,9.39425085839312e-07,2.97837961066876e-05
"FBgn0086365",3451.21517531426,-0.533371436650307,0.108784598781423,-4.9030050450615,9.43815593587939e-07,2.98070133974982e-05
"FBgn0031913",954.644994926395,-0.7317345532582,0.149504271955468,-4.89440564933261,9.86032677093263e-07,3.10200550307178e-05
"FBgn0028990",1362.10359623499,-0.713527417092218,0.145855114370077,-4.89202877920202,9.98018467365827e-07,3.12763633542183e-05
"FBgn0011674",111.694212770742,0.923811652829874,0.188967045629695,4.88874475309414,1.01480972350944e-06,3.16807265408236e-05
"FBgn0031888",2729.952297811,0.458272214311109,0.0938556219665342,4.88273589486748,1.04623960584065e-06,3.25372530854566e-05
"FBgn0027578",1374.18478845064,-0.50500621202307,0.103636648211279,-4.87285357775694,1.0999774892243e-06,3.40783900463864e-05
"FBgn0013765",2717.75201404781,0.498420507117292,0.102328290731082,4.87079871613548,1.11148024581655e-06,3.43043221322472e-05
"FBgn0087007",133.525368862335,1.12490439237402,0.231204041604939,4.86541837489221,1.14214941773918e-06,3.51178620971277e-05
"FBgn0063667",13.0754578139296,2.80245082386511,0.57675593939686,4.85898910169136,1.17986627372505e-06,3.61411669109461e-05
"FBgn0051856",84.7051343954588,1.00568559914346,0.207415117870595,4.84866103044089,1.24297607812737e-06,3.79317194179093e-05
"FBgn0037678",35.3927659157725,1.73953232777316,0.359311833573606,4.84128872259034,1.28999782154377e-06,3.92197845146965e-05
"FBgn0022338",1048.08027263985,-0.469331814300992,0.0979207837354516,-4.79297444727328,1.6432656169197e-06,4.97744544485564e-05
"FBgn0000299",50926.692146487,0.637896838765381,0.133138450356052,4.79122925841073,1.65762587720446e-06,4.98992529646875e-05
"FBgn0063493",302.483994289478,0.86734995929409,0.181037868025346,4.7909863762462,1.65963396581128e-06,4.98992529646875e-05
"FBgn0032451",585.467285198273,0.762336994307778,0.15925929664171,4.78676604997715,1.69490211369703e-06,5.07722883176596e-05
"FBgn0002778",1196.61637167257,-0.66423033035905,0.139212866376937,-4.77132859660085,1.83014684855152e-06,5.46228444029223e-05
"FBgn0031461",547.847732042283,0.62586703715644,0.131512411405281,4.75899597968522,1.94558310430756e-06,5.78562450142264e-05
"FBgn0015777",1047.52934192606,0.527688570351389,0.111347583495409,4.73911111302336,2.14657778715428e-06,6.36011483990295e-05
"FBgn0033368",63.9339227079698,1.32839251406494,0.280923755622912,4.7286585327019,2.26008118549237e-06,6.67215271717096e-05
"FBgn0259749",1398.12812457085,-0.630688044130731,0.133455112878528,-4.72584399748543,2.29161533682729e-06,6.74082374168548e-05
"FBgn0010097",108.721809068446,1.05036901280385,0.222430667986981,4.72223107681053,2.3327142619839e-06,6.83703446282187e-05
"FBgn0015576",177.313770524138,-0.921038612341213,0.195720173904168,-4.70589512551828,2.5275443797869e-06,7.38151670484001e-05
"FBgn0045852",2031.92450441447,-0.670905165079923,0.142592323171099,-4.7050580996208,2.53793667283782e-06,7.38539571795807e-05
"FBgn0036576",1778.70010423678,-1.03216277294941,0.219739298951417,-4.69721519034069,2.63732555468135e-06,7.64730555855645e-05
"FBgn0035500",4359.54841430085,-0.564179236208617,0.120734884848144,-4.67287674907066,2.97010015500476e-06,8.58169363935417e-05
"FBgn0011823",5718.74099694071,0.435738630306087,0.093268294840607,4.67188374195918,2.98449879890413e-06,8.5928255171275e-05
"FBgn0011722",13224.315206549,-0.577924028175957,0.124204901383379,-4.65298890574455,3.27157856490422e-06,9.38620498128156e-05
"FBgn0260966",747.351684851867,-0.936294581210469,0.201945017819687,-4.63638366184636,3.54557600378416e-06,0.000101312047877397
"FBgn0035879",1375.40757515603,-0.482837820508641,0.104154833746581,-4.63576968192791,3.55611753717913e-06,0.000101312047877397
"FBgn0033446",81.6416327067547,-1.11865155127683,0.2413733964356,-4.63452711771942,3.57754336996283e-06,0.000101567328844798
"FBgn0030145",465.042279193838,0.664416876026149,0.143792372007935,4.62066844539906,3.82505638140921e-06,0.000108217220124035
"FBgn0011606",1774.0543116403,0.451997763851276,0.0980879246696711,4.60808774753325,4.06389166871157e-06,0.000114576433621667
"FBgn0029090",43.5965949373462,-1.46795306014018,0.319326844968932,-4.59702365544306,4.28568978354304e-06,0.000120413104676927
"FBgn0020493",336.276561749009,-0.772736554164839,0.168165248141511,-4.59510251199214,4.32536572206517e-06,0.000121110240217825
"FBgn0014869",1573.33115702715,0.562830482939,0.12264009296898,4.58928617317143,4.44764334730658e-06,0.000124107527376212
"FBgn0031012",940.509408113565,-0.471850401462081,0.102883002123483,-4.58628142378418,4.5121030859725e-06,0.000125476504930047
"FBgn0036732",2450.04993980946,-0.558651920162462,0.122411504438387,-4.56372072809255,5.02549200401696e-06,0.000139277921254184
"FBgn0001206",593.86952104537,0.481594616443033,0.105786320601212,4.55252261073077,5.30064619298583e-06,0.000146405644679487
"FBgn0035173",519.373728037445,0.534563524360022,0.118092208155768,4.52666211182123,5.99226349301919e-06,0.000164949199125407
"FBgn0000405",2321.22771382993,0.529127529168538,0.116982969168444,4.52311591105748,6.09358472148874e-06,0.000167143399798734
"FBgn0052677",46.2233260137732,1.27225030568784,0.281319270103185,4.5224427932761,6.11300112175045e-06,0.000167143399798734
"FBgn0051116",169.710577699274,0.701110575540394,0.155113407239618,4.51998694385794,6.18434452216019e-06,0.000168528559085489
"FBgn0032436",17.3087133120449,2.35211683864474,0.521704464370614,4.50852350186871,6.52803387793016e-06,0.000177301400124583
"FBgn0033113",374.31009466034,0.984657693743951,0.218573988812599,4.50491707221475,6.63988671637545e-06,0.000179740189252582
"FBgn0000447",620.717481429934,0.529580863258696,0.1178594494941,4.49332544426323,7.0119500128591e-06,0.000188795981345272
"FBgn0036641",223.54850305601,0.740680153695904,0.164849896316781,4.4930580500493,7.02076366563789e-06,0.000188795981345272
"FBgn0034694",414.11623027213,-0.603061366494059,0.134338415286723,-4.48912074187362,7.15177539969702e-06,0.000191686401173458
"FBgn0010382",1182.14264532625,-0.563655193513888,0.125818541156365,-4.47990565089597,7.46760410115222e-06,0.000199495207266191
"FBgn0033504",2078.3710800518,-0.679320954230211,0.151761422008654,-4.47624267906156,7.59681300938097e-06,0.000201745164957184
"FBgn0036373",3865.48862785615,-0.97809431294109,0.218514103337904,-4.47611526212838,7.60134580778786e-06,0.000201745164957184
"FBgn0027590",464.294926211389,-0.550504460041171,0.123109761791458,-4.47165563502348,7.76163419507787e-06,0.000205330504615242
"FBgn0035001",8233.59705267537,-0.424691227898511,0.0954114775358105,-4.45115450328408,8.54098613491901e-06,0.00022391443520855
"FBgn0001091",4329.83486886435,0.709761039934897,0.159455843536491,4.45114474448513,8.54137433545566e-06,0.00022391443520855
"FBgn0260745",6077.95802100877,-0.556764335919554,0.125087067773246,-4.45101436807872,8.54656226679663e-06,0.00022391443520855
"FBgn0014906",3664.6004338643,-0.432008715240803,0.0970826397962089,-4.4499069673801,8.59074948847808e-06,0.000224350727026024
"FBgn0052687",327.659583831074,-0.558652624760951,0.125706388810543,-4.44410685922191,8.82577330255274e-06,0.000229752079454312
"FBgn0028542",1165.1340472434,-0.95408498319535,0.215107139227174,-4.43539431849235,9.19039092362672e-06,0.000238481863839842
"FBgn0031307",1797.07171468034,0.811289350382231,0.183532340913448,4.42041629472174,9.85109395274049e-06,0.000254814963577554
"FBgn0039651",74.3634267022432,1.12377246251877,0.254551581393956,4.41471412734836,1.01143558741186e-05,0.000260796745766831
"FBgn0086355",4144.05623938969,0.733273304879625,0.166230472250236,4.41118463392071,1.02806606379995e-05,0.000264248652613311
"FBgn0041180",8889.65170442573,-0.455032030080785,0.103210415950827,-4.40878012057986,1.03954500093636e-05,0.000266358888919165
"FBgn0002609",43.2782742458137,-1.51012595172329,0.343316592036856,-4.39863958442525,1.08931555649736e-05,0.00027823646251851
"FBgn0033777",928.960031830759,0.514865546847312,0.117147261598429,4.39502844387629,1.1075825000473e-05,0.000282018194074543
"FBgn0050035",1304.52637403526,0.527309717437406,0.120031991125097,4.3930764831506,1.11757787879032e-05,0.00028367677745743
"FBgn0028939",20.0577455175214,-2.40315414415042,0.548190699740436,-4.38379225566632,1.16631000899649e-05,0.000294256401239292
"FBgn0035020",283.167656977377,-0.775815697275931,0.176974929242472,-4.38376046029091,1.16648033382782e-05,0.000294256401239292
"FBgn0032420",134.635826048857,0.791194066381065,0.180554559657472,4.38202207621912,1.17582891380714e-05,0.000295699197212981
"FBgn0050085",2471.89092759021,-0.430832341537409,0.0984999885560808,-4.37393290956694,1.22027895524079e-05,0.00030593332084006
"FBgn0042094",113.10885421517,-0.90982176464962,0.208245142010263,-4.36899394562962,1.24820226594927e-05,0.000311973989661186
"FBgn0036560",18.9357176003105,2.15065442418691,0.49424415789341,4.35140080027152,1.3527052028442e-05,0.000337059388158243
"FBgn0000392",1081.77609312254,0.467799353669564,0.107739333503616,4.34195514727091,1.41220367075381e-05,0.000350554731779218
"FBgn0038815",175.039485712269,0.707592446688911,0.162985369329844,4.34144763789756,1.41547013690922e-05,0.000350554731779218
"FBgn0032156",1440.88840478528,-0.427381687279117,0.0987588138491522,-4.32752957049398,1.50791105875992e-05,0.000372316948690177
"FBgn0085446",3998.80003735285,0.582495962743249,0.134688806606398,4.3247540565526,1.52702129723794e-05,0.000375896360419781
"FBgn0261546",28.1640432124242,-1.82687180125016,0.422705998045938,-4.32184972462023,1.54726561406585e-05,0.000379732536849656
"FBgn0022382",608.719109617582,-0.524409100245751,0.121373491992743,-4.32062299300993,1.55589304517899e-05,0.000380703199162714
"FBgn0031313",1465.65001053416,-0.669627065124121,0.155043101619608,-4.3189736152662,1.56756519342055e-05,0.000382410814251216
"FBgn0011259",265.395811086699,0.759982005743486,0.176082578736523,4.316054496684,1.58842779753107e-05,0.000386343572963676
"FBgn0035710",17.3848092905827,2.31055464676698,0.53551667875759,4.31462686116055,1.59872706339067e-05,0.000387691312872237
"FBgn0028434",83.7834629376343,0.987163820205168,0.229602187403997,4.29945302946178,1.71220157873645e-05,0.000413976809007258
"FBgn0039613",2836.65933703585,-0.531878358559907,0.123904762670959,-4.29263853216331,1.76562319753823e-05,0.000425630112826673
"FBgn0024250",392.296710659031,-0.71258284956011,0.166491491512405,-4.27999559068769,1.86897016159134e-05,0.000449214421140007
"FBgn0026415",47.0282049865764,1.15860978885015,0.271047194372816,4.27456846226021,1.91507854240229e-05,0.000458942940102762
"FBgn0020376",40.8451003446187,-1.48684110093563,0.348557065287102,-4.26570352177753,1.99273262106e-05,0.000476152064410466
"FBgn0031285",3263.65921333825,-0.436987314812374,0.102466564141101,-4.26468203042921,2.00187082459866e-05,0.000476936943825434
"FBgn0001197",3289.6558158926,0.34874633411202,0.0818472262665321,4.26094261247586,2.03566503996937e-05,0.000483574307453949
"FBgn0031688",30.8533774198208,1.60530295592211,0.377027182479314,4.25779103078379,2.06456796486169e-05,0.000489014528421311
"FBgn0031489",1023.21425332888,0.512386504524537,0.120416935753074,4.25510333177082,2.08952494137771e-05,0.000493491281807119
"FBgn0020391",222.454013657778,0.64598808069254,0.151958830023056,4.25107300835712,2.12748797213189e-05,0.000500158064435895
"FBgn0001977",725.138922761315,0.481551097983426,0.113284667743979,4.2508055818438,2.13003004859175e-05,0.000500158064435895
"FBgn0033359",368.962201043983,-0.768962417970054,0.18114064933178,-4.24511240743986,2.18483865901129e-05,0.000511553603265056
"FBgn0035084",118.785345049952,-0.925435963819369,0.218182738135238,-4.2415636164844,2.21967953391688e-05,0.000518222029866897
"FBgn0260486",1989.52203703304,-0.62702223352937,0.14801623936748,-4.2361718971434,2.27362744958934e-05,0.000529300470264398
"FBgn0001114",39082.0382403344,-0.521035880141026,0.123262215587595,-4.22705269134771,2.36772237378307e-05,0.000549635381811523
"FBgn0038912",571.24319506612,-0.527933861025262,0.124938318576615,-4.22555599466885,2.38351545508521e-05,0.000551729657046428
"FBgn0261547",648.668114566059,-0.565241623998112,0.133930871133116,-4.2203983235225,2.43871031750071e-05,0.000562906846090533
"FBgn0259714",117.208156712318,-1.0279489708388,0.243705889688019,-4.21798985717878,2.46489904212303e-05,0.000567344559186963
"FBgn0034476",161.48999161331,-0.937445282421416,0.222338605759269,-4.21629558762462,2.4834819356695e-05,0.000570011572164368
"FBgn0032005",4057.15597289535,-0.397762868998608,0.0944379050067115,-4.2118984847275,2.53233350920417e-05,0.000579591388567292
"FBgn0036824",3003.9753283076,-0.610265914249147,0.145076413377815,-4.20651365746038,2.59340417619066e-05,0.000590796984489559
"FBgn0025628",3540.7873052799,-0.501407871089113,0.119203868190703,-4.20630537162569,2.59579431084023e-05,0.000590796984489559
"FBgn0031268",126.415176300449,0.829056723121946,0.197152061120819,4.20516386391661,2.60893065984929e-05,0.000592132785973594
"FBgn0038804",110.595789144886,0.795639050049265,0.189435217811526,4.20005878126033,2.66845693915068e-05,0.000603960753894436
"FBgn0029664",607.382942329191,0.547446723972266,0.130496639734002,4.19510207380171,2.72748731194724e-05,0.000615217482727551
"FBgn0032105",573.21453616992,0.524818111646827,0.125116959583451,4.19462008503157,2.73329318541204e-05,0.000615217482727551
"FBgn0039381",734.171352942998,0.60643463565887,0.144660928015204,4.19211077918104,2.76370976378839e-05,0.000620350059375971
"FBgn0261444",720.698722861931,0.69213385079922,0.165151195784115,4.19091032016489,2.77837469131241e-05,0.000621928488593777
"FBgn0015522",136.365737173954,-0.888171773829672,0.212140802658785,-4.18670884006335,2.83028515079741e-05,0.000631812696128693
"FBgn0085403",216.124680527426,0.928067581498727,0.221771665922535,4.18478879002921,2.85431366756914e-05,0.000635435731239163
"FBgn0034225",49.1704159108283,-1.30014217190039,0.310987528637415,-4.18068910221879,2.90627001769513e-05,0.000645068458567603
"FBgn0031245",193.377819191245,0.687339088286501,0.164430049460254,4.1801306424386,2.9134167004526e-05,0.000645068458567603
"FBgn0032078",4740.589327698,0.397806745185333,0.0955753686232825,4.16223082281082,3.15153540522224e-05,0.000695900013055578
"FBgn0039060",87.6589309045959,-0.968869114486941,0.232937301469205,-4.15935579392392,3.19146436919728e-05,0.000702481040869187
"FBgn0039538",104.793907687968,0.822718364829013,0.197823672591633,4.15884688647626,3.19858205894046e-05,0.000702481040869187
"FBgn0000490",201.084767799754,0.864490564070708,0.208023122878575,4.1557426506635,3.24232622793596e-05,0.000710174035086618
"FBgn0034793",523.330719039162,0.604321523855182,0.145510367023907,4.15311662127754,3.27977481386203e-05,0.000716450541108521
"FBgn0034804",39.0372182603992,-1.49707753152206,0.360853506000844,-4.1487127231031,3.34350071029025e-05,0.000728418283086763
"FBgn0050269",152.437821926047,-0.781439146369295,0.188439149443523,-4.14690444462815,3.37000624504207e-05,0.000732234956922742
"FBgn0027843",744.160131626699,0.596078562678747,0.143786246575266,4.14558816907934,3.38942544484506e-05,0.000734495705441424
"FBgn0037896",73.2446132401525,0.909232745816219,0.219537006477695,4.14159216436522,3.44903227550821e-05,0.000745430105592597
"FBgn0033268",82.5580490446888,1.07900359526802,0.261177971962863,4.13129632318854,3.60723223837398e-05,0.000777558949160614
"FBgn0027836",3308.26715043813,0.581545836362122,0.14109092066127,4.12178071867779,3.75954979523467e-05,0.000807991571114745
"FBgn0032881",222.886145721423,0.65167910640289,0.158126623749524,4.12124847132107,3.76824738615124e-05,0.000807991571114745
"FBgn0033402",1108.02192710963,-0.409780024591774,0.0994924249263984,-4.11870576976003,3.810062581611e-05,0.00081481338359492
"FBgn0024150",2196.32865395217,-0.596966286712102,0.145095235617979,-4.11430660813601,3.88344976822801e-05,0.000828333735903713
"FBgn0013763",28040.1002702675,-0.63064334705458,0.153889528348186,-4.0980263818062,4.1668779834825e-05,0.000886467932360716
"FBgn0259935",44.9765272292546,1.22039211593498,0.299275869358569,4.07781662634753,4.54605978784872e-05,0.000963565587726411
"FBgn0038660",1646.99666184321,-0.48010502440399,0.117745946780025,-4.07746540355169,4.55293018255606e-05,0.000963565587726411
"FBgn0000565",603.075979027275,0.745307922123165,0.183087805249714,4.07076769043486,4.68584608167672e-05,0.000987939940960884
"FBgn0033448",827.189764525238,-0.555798407603228,0.136544891107496,-4.07044454827438,4.69235097142688e-05,0.000987939940960884
"FBgn0040813",44202.3002538632,-0.961969421060117,0.237022813995738,-4.05855202224295,4.93779343441081e-05,0.0010367997439978
"FBgn0010549",415.672887181334,-0.51294058189523,0.126402884444846,-4.05798162081533,4.94986622993548e-05,0.0010367997439978
"FBgn0032859",3433.29270942672,-0.487277089347785,0.120113426057935,-4.05680784688261,4.97479775646081e-05,0.00103935005434981
"FBgn0051005",311.273795814857,-0.541748351748089,0.133584844586292,-4.05546267936208,5.00351613246747e-05,0.00104267645645383
"FBgn0050185",444.788407174249,0.474586576970463,0.117164601582474,4.05059694276684,5.10871390402661e-05,0.00106188267576553
"FBgn0052813",166.228442214526,-0.735092550267788,0.181513660499321,-4.04979189029433,5.12632007214677e-05,0.0010628309401489
"FBgn0086687",8493.92265801594,-0.31126741791369,0.0769153474641401,-4.0468830756932,5.19041511294201e-05,0.00107338838427034
"FBgn0036688",375.575527248111,0.625784765991395,0.154664259342429,4.04608516959239,5.20812907749197e-05,0.0010743249550229
"FBgn0026150",979.286614858153,0.393718566152166,0.0975087760524191,4.0377756966256,5.3960410475376e-05,0.00110767275018599
"FBgn0035113",104.813393733191,0.788375998169767,0.195257984409011,4.03761208821218,5.39980462032483e-05,0.00110767275018599
"FBgn0035523",47.9836465654396,1.55118504747196,0.384228277348963,4.03714442407671,5.41057627115888e-05,0.00110767275018599
"FBgn0011016",1742.51602020537,0.465209914905927,0.115265046170973,4.03600163588085,5.4369836928037e-05,0.00111028930147781
"FBgn0025836",93.7746423432345,-1.12198095840743,0.278105987852168,-4.03436462146165,5.47502446299974e-05,0.00111526248311305
"FBgn0261563",1828.48834315276,0.694573919047321,0.172279603703024,4.03166657060943,5.53827230125412e-05,0.00112298807850067
"FBgn0000286",485.521928519858,-0.529459289390093,0.131328267574511,-4.03157141389761,5.54051555666754e-05,0.00112298807850067
"FBgn0033362",129.153807972328,-0.867732392829436,0.215533291644436,-4.0259784751069,5.67388793580194e-05,0.00114716721838497
"FBgn0015801",820.865728633266,-0.422849191641195,0.10515855265142,-4.02106325143954,5.79360445319143e-05,0.00116847250209415
"FBgn0053007",113.952176491231,-0.778820773505459,0.193932151677186,-4.01594458046266,5.92081691534273e-05,0.0011911806475608
"FBgn0036862",261.603222422817,1.08814755815313,0.271314160587971,4.01065523375181,6.05504740483421e-05,0.0012151853757288
"FBgn0051314",5160.17452613849,0.356959161804118,0.0890927457067745,4.00660187282763,6.15985637735305e-05,0.00123318205805092
"FBgn0041604",322.587576741501,0.564639281232663,0.140975226351675,4.0052376282349,6.19551673418553e-05,0.00123728113603293
"FBgn0034398",4842.45078399998,-0.403062942472211,0.101002493516749,-3.99062368104182,6.5899772465782e-05,0.00131283947689778
"FBgn0085354",145.074983695082,0.779396145239377,0.195950398900746,3.97751752286129,6.96384924370895e-05,0.00138393764970099
"FBgn0010316",466.887392407957,-0.757117783929215,0.190669756066428,-3.97083312817289,7.16217334232246e-05,0.00141988779545604
"FBgn0261545",1660.09595522142,-0.54983673391247,0.138634953039698,-3.96607581174008,7.30656310304924e-05,0.00144499699426323
"FBgn0083959",1452.87247498385,-0.454167351564457,0.114580938858432,-3.96372517182455,7.3789197370542e-05,0.00145577331761544
"FBgn0001257",8103.87691084971,0.666875065657618,0.168281670943101,3.96285027311797,7.40602323059778e-05,0.00145759123871765
"FBgn0035390",1127.12725280451,0.411461844119992,0.104086980448997,3.95305774406251,7.71588072445661e-05,0.00151491556970777
"FBgn0036616",117.042173783612,-0.851594785351697,0.216208979758544,-3.93875770702371,8.1904589630177e-05,0.00160422739496799
"FBgn0003041",1621.3334513261,0.414400056505269,0.105334797868615,3.93412305230941,8.35009993287378e-05,0.0016315734832867
"FBgn0035932",27.4365599527217,1.53663129575497,0.391472080268966,3.92526408192178,8.66346414232101e-05,0.00168875372802946
"FBgn0031769",1281.07256317153,0.362212174241022,0.0923999351413431,3.92004792738167,8.85313605602423e-05,0.00172160746025025
"FBgn0037222",305.98978940619,-0.631350088257358,0.161324325350502,-3.91354550459549,9.09507513730488e-05,0.00176444457663715
"FBgn0034950",95.9888166583655,0.86598082276533,0.22135908288197,3.91210883009971,9.14936612209499e-05,0.00176672358395387
"FBgn0034013",1556.16699483663,0.410337869130295,0.104889757125039,3.91208713202692,9.15018841959418e-05,0.00176672358395387
"FBgn0038261",29.1841341907633,1.50811264585603,0.385675094427751,3.91031899037637,9.21743124732073e-05,0.00177549952253355
"FBgn0004650",135.924452522281,-0.735793722428765,0.188272203071597,-3.90813784735367,9.30102364588377e-05,0.00178737595911936
"FBgn0033483",4883.138081629,-0.291561588372693,0.074701552915504,-3.9030191072799,9.50001997570643e-05,0.00182132147675426
"FBgn0250906",2646.32032055912,0.580746920166555,0.148836641080162,3.9019082663507,9.54373276641542e-05,0.00182540691504115
"FBgn0041607",754.283325342524,-0.445872535423338,0.114337882388036,-3.89960462893788,9.6349894451398e-05,0.00183692072754695
"FBgn0039178",13.9458523941155,2.32325197498808,0.595819863763164,3.89925230138277,9.6490190401337e-05,0.00183692072754695
"FBgn0026179",467.823603723766,0.686156826162777,0.176090587288228,3.89661274193869,9.75474085825761e-05,0.00185271861335858
"FBgn0037717",513.553852635214,0.460142563989062,0.118189137069725,3.89327289628661,9.89007887953509e-05,0.0018740549467547
"FBgn0033649",682.784717089575,-0.73548851759831,0.189023694091452,-3.89098584245461,9.98377587609885e-05,0.00188742008905924
"FBgn0259111",2345.90836596771,0.64022348495423,0.164697772301525,3.88726256589629,0.000101381073642325,0.00191215969453164
"FBgn0259741",33.2142243884361,1.30883893033564,0.33697503596937,3.88408276764634,0.000102716915343133,0.00193288089195346
"FBgn0259110",654.942142493083,-0.511839530109897,0.131937467925103,-3.87940998231413,0.000104710141658846,0.0019658484659822
"FBgn0250829",76.4167380577068,1.23216760150025,0.318099189577183,3.8735326648837,0.000107269021478495,0.00200925974024546
"FBgn0004652",1960.91064271615,-0.673579057850614,0.174512083053489,-3.85978464106785,0.000113486996621775,0.00212085332218858
"FBgn0033128",451.554573342883,-0.575791459527057,0.149225286450141,-3.85853814205569,0.000114067267840764,0.00212681944706303
"FBgn0034249",547.866098406856,0.510800999158446,0.132539195048614,3.85396183348698,0.000116221720553376,0.00216204241796553
"FBgn0031968",74.0534553103338,0.871391552475346,0.226192115679641,3.85243999268971,0.000116946641461179,0.0021705722884412
"FBgn0035903",104.457718938363,-0.775297167064868,0.201487610486821,-3.84786521211724,0.000119151574598599,0.00220647052233951
"FBgn0037607",5390.05996991333,0.552955256111039,0.143746898526101,3.84672825487525,0.000119705610494663,0.00221170366056806
"FBgn0034894",557.70048682246,-0.521735548487928,0.135714713967674,-3.84435506832516,0.000120869893456806,0.00222816265132592
"FBgn0051614",93.1748547613434,0.949731389358468,0.247195187121304,3.84203026126239,0.000122020787592771,0.00224430107743994
